taxa,count
Nabis_spp_,1
Araneae,23
Halictidae,2
Bombus,1
Ceratina,2
Cantharidae_unknown,1
Ditemuns_spp,1
Phymata_spp_,1
Cotesia_spp,1
Eurytoma,1
Pteromalidae_unknown,1
unknown_PW,1
Braconidae_unknown,2
