taxa,count
Nabis_spp_,1
Toxomerus_marginatus,2
Dolichopodidae,1
Halictidae,7
Andrenidae,1
Megachilidae,1
Tiphiidae,1
Sinea_diadema_nymph,1
A082,4
UNKNOWN_A086,1
