taxa,count
Nabis_spp_,1
Toxomerus_marginatus,1
Dolichopodidae,2
Araneae,2
Halictidae,2
Bombus,1
Hylaeus_spp,1
Pompilidae,1
Asilidae,2
Coenosia_spp,5
Empididae,1
Cotesia_spp,1
Eulophidae_unknown,1
Ormyridae,1
Pteromalidae_unknown,1
Ichneumonidae,1
Braconidae_unknown,1
