taxa,count
Cycloneda_munda,1
C_munda_larva,1
Araneae,3
Halictidae,3
Staphylinidae,1
Coenosia_spp,2
Cotesia_spp,1
Microplitis,1
Eurytoma,2
Ormyridae,2
