taxa,count
Nabis_spp_,1
Dolichopodidae,1
Araneae,3
Araneae,2
Araneae,1
Halictidae,1
Cantharidae_unknown,1
Ichneumonidae,1
Braconidae_unknown,1
Braconidae_unknown,2
