taxa,count
Syrphidae__unknown,1
Toxomerus_marginatus,6
Toxomerus_marginatus,4
Dolichopodidae,1
Chrysopidae_spp_larvae,3
Araneae,7
Araneae,2
Halictidae,2
Chauliognathus_marginatus,1
Rhagionidae,1
Cheloninae,1
Eulophidae,1
