taxa,count
Toxomerus_marginatus,2
Toxomerus_marginatus,1
Dolichopodidae,1
Dolichopodidae,2
Chrysopidae_spp_larvae,1
Tachinidae_unknown,1
A082,3
A082,1
A082,4
Alysiinae,1
Eulophidae,1
Eurytomid_A081,1
Tetramesa_elongata,1
Pteromalidae,1
