taxa,count
Toxomerus_marginatus,1
Araneae,5
Araneae,8
Araneae,7
Opilliones,4
Halictidae,3
Halictidae,4
Halictidae,1
Hylaeus_spp,1
Crabronidae,1
Cantharidae_unknown,1
Carabidae_unknown,1
Coenosia_spp,2
Eulophidae_unknown,1
Eurytomidae_unknown,2
Tetramesa_elongata,1
Tetramesa_elongata,2
Pteromalidae_unknown,1
Eucoilinae,1
Eucoilinae,1
Scelionidae,1
Braconidae_unknown,8
Braconidae_unknown,2
Braconidae_unknown,1
