taxa,count
Nabis_spp_,1
Toxomerus_marginatus,1
Dolichopodidae,2
Opiliones,1
Halictidae,1
Halictidae,2
Andrenidae,1
Unknown_Apoidea,1
Vespidae,1
Tachinidae_unknown,1
A082,3
Cotesia_spp,1
Eurytomid_A058,1
Torymidae,1
